bunny copy #1
-0.0191413 -0.243925 0.396156
0.0150141 -0.444427 0.298877
-0.023243 0.208382 -0.215369
-0.354143 -0.152061 -0.0457928
-0.354282 -0.229808 -0.0229465
-0.0326125 -0.311428 0.484424
-0.0113976 -0.384113 0.446013
0.225896 -0.214423 -0.0601364
-0.277813 -0.0435931 0.261686
-0.266829 -0.0384604 0.267653
-0.327477 -0.266771 -0.0323691
-0.336389 -0.225782 0.240386
-0.182793 0.0720015 -0.181786
-0.302349 -0.089253 -0.0366056
0.0286571 -0.281097 0.372049
-0.0704031 -0.481479 0.202109
-0.282403 -0.343513 -0.043449
-0.257327 -0.363764 0.298196
-0.140395 -0.482425 0.179
0.308112 0.424408 -0.39121
-0.242879 -0.398136 0.294361
-0.327698 -0.252665 -0.0372303
-0.272928 -0.106941 0.316846
0.242873 0.310432 -0.29421
-0.282625 -0.439809 -0.137377
-0.274754 0.0381351 -0.294977
0.0992333 0.325428 -0.388347
-0.283602 0.0520965 -0.291909
-0.0118932 0.086768 0.253778
-0.28475 0.068666 -0.287112
-0.335647 -0.160987 -0.0601682
-0.282751 0.08508 -0.283217
-0.322546 -0.143687 -0.0643292
-0.287833 0.108349 -0.293745
0.248995 0.338407 -0.291655
-0.332681 -0.137781 -0.0557571
-0.271011 0.13642 -0.297451
-0.264189 0.147002 -0.297258
0.14691 -0.166504 -0.113295
-0.151084 -0.221873 0.39909
-0.256937 0.172317 -0.301472
-0.324765 -0.454768 -0.111469
-0.258404 0.184398 -0.301932
0.129152 -0.227731 0.299503
0.0762771 -0.324282 -0.101586
-0.0424525 -0.463938 0.348183
-0.246571 -0.297127 -0.200388
-0.26853 -0.292695 -0.0582122
0.17477 0.264802 -0.296957
-0.122561 0.120785 0.20851
-0.110363 0.122557 0.204849
-0.0995031 0.119913 0.212161
0.144222 0.402451 0.0493052
-0.00582909 -0.465035 0.121571
0.0194166 0.405945 -0.0906205
0.0170835 0.393799 -0.0973566
-0.0602394 0.11644 0.218692
-0.323166 -0.392702 0.0247704
-0.024655 0.217929 -0.205206
-0.348455 -0.18257 0.211688
0.29909 0.394482 -0.30355
0.122303 -0.0398536 -0.131574
0.0312842 -0.056051 0.357022
-0.352854 -0.116061 -0.0212383
0.00377512 0.329979 -0.07939
-0.354427 -0.127364 -0.0294914
0.0131924 0.337524 -0.08789
-0.27413 -0.0919995 -0.354193
-0.0469951 -0.262827 0.47992
-0.321757 -0.32133 -0.0183482
-0.330931 -0.329215 -0.0105099
-0.204541 0.104278 0.168416
0.0485993 0.337474 0.00381651
-0.179416 0.116491 0.181935
-0.00346229 0.306539 -0.0622378
-0.175168 0.114037 0.19471
-0.164353 0.116557 0.197533
-0.134981 0.117581 0.211849
-0.267419 -0.424632 0.259853
0.0400427 0.374697 -0.0813939
-0.0931345 0.116453 0.221095
0.0454013 0.388884 -0.0768797
-0.223718 -0.0177062 0.314358
0.00760101 -0.398681 0.413661
-0.0534195 0.109592 0.231112
-0.227402 -0.281045 0.359302
-0.0264821 0.102372 0.236506
0.176345 -0.136172 0.206087
-0.244366 -0.10988 0.344869
-0.251614 -0.0988085 0.335095
-0.268798 -0.17204 0.328308
-0.266394 -0.15484 0.331655
0.287492 0.430341 -0.384439
-0.255159 -0.35629 0.308356
0.104527 0.492296 -0.0143707
0.107952 0.481205 -0.00476166
-0.178448 -0.37405 -0.227768
-0.191598 0.111489 0.176289
-0.2092 -0.41508 0.30978
-0.27311 -0.43281 0.251924
-0.188079 0.109849 0.190772
0.0840132 0.038623 -0.0405577
-0.274611 -0.418683 0.248814
-0.156846 0.115421 0.205884
0.154742 -0.482072 0.0175796
0.102408 -0.46174 -0.0599176
-0.112782 0.118009 0.2164
-0.274158 -0.384354 0.253044
-0.103327 0.114987 0.224008
-0.273535 -0.404696 0.245031
-0.0934729 0.11213 0.230607
-0.0830128 0.11496 0.224473
-0.0418153 0.106459 -0.469804
-0.069897 0.112623 0.227976
-0.061644 -0.40462 -0.274998
-0.108211 0.200987 -0.213843
-0.318915 -0.229119 -0.0513546
0.214714 0.375187 -0.398486
-0.223959 0.055089 0.246333
0.10268 -0.386286 -0.0959393
-0.243285 -0.461324 0.254639
-0.292341 -0.44832 0.2146
-0.244742 -0.394477 -0.242911
-0.200615 0.103522 0.185309
0.129506 0.34141 -0.388807
-0.233209 0.0440684 0.242128
-0.342045 -0.173621 0.220333
-0.0934938 0.269708 -0.453611
-0.169459 0.111483 0.206907
-0.250038 -0.408006 0.281337
-0.110426 -0.460892 0.0629145
-0.147333 0.113207 0.214737
0.106391 -0.408202 0.260409
-0.251152 0.00359214 -0.301448
-0.12523 0.115326 0.220121
-0.239648 -0.396266 -0.252766
0.00959342 0.260877 -0.296397
-0.0815251 0.1092 0.235997
-0.270336 0.0473744 -0.28594
-0.0674045 0.106014 0.240474
-0.274619 0.0598645 -0.28165
0.111356 -0.400427 0.266924
-0.275868 0.073203 -0.276607
-0.0535727 0.102311 0.244673
-0.28095 0.100275 -0.284407
-0.275506 0.113471 -0.285607
-0.268034 0.126803 -0.286463
-0.0308401 0.176556 -0.44787
-0.0321298 0.097479 0.246935
-0.270245 -0.477246 0.0723737
0.0226434 0.260307 -0.296393
-0.33198 -0.0728955 0.0445839
-0.250918 0.164739 -0.295159
0.0292688 -0.236336 0.37924
-0.212795 0.0952305 0.180015
-0.260022 0.198856 -0.302084
-0.252078 0.206297 -0.294427
-0.195862 0.101442 0.199781
-0.254764 0.229548 -0.297233
-0.182876 0.107073 0.204559
0.0585693 0.364267 -0.0379342
0.0583133 0.371702 -0.0492531
-0.160231 0.108428 0.217234
-0.293581 -0.303216 0.278993
-0.0456073 -0.418364 0.430138
-0.29031 -0.290895 0.284279
-0.0852573 -0.48808 -0.220681
-0.115412 0.112677 0.227928
-0.301023 -0.248036 0.270457
-0.0940989 0.106152 0.241959
-0.291196 -0.484913 0.0701579
-0.0433598 0.098562 0.248494
-0.025599 0.0904065 0.255226
0.00555516 0.0734815 0.261715
0.0779477 -0.299835 -0.122218
-0.0392798 0.287027 -0.308526
0.247702 0.289497 -0.303039
0.0771281 0.468226 -0.0551384
-0.110783 -0.448889 0.384422
-0.118254 -0.484685 -0.193693
-0.214191 -0.460513 -0.063307
-0.287029 -0.264268 0.283603
-0.294926 -0.261811 0.271709
0.0621418 -0.489156 -0.234495
-0.149527 0.106444 0.22645
-0.317844 -0.444214 0.0811036
-0.127589 0.109573 0.231502
-0.105262 0.109537 0.235152
-0.0649009 0.098963 0.252593
-0.0388296 0.0930155 0.256025
0.0381306 0.399158 -0.0809684
-0.240078 -0.0941725 0.341774
-0.31928 -0.457292 0.0773803
-0.0645822 -0.413166 -0.297225
-0.263985 -0.351925 0.298504
0.256419 0.280358 -0.310654
-0.281543 -0.0391169 0.250233
-0.271642 -0.0335731 0.255712
-0.332007 -0.0702595 0.0661419
0.152722 -0.475709 0.0461608
-0.318238 -0.064137 0.0651689
0.0413217 -0.459494 -0.0166862
0.00268038 0.299509 -0.242867
-0.202254 0.091185 0.207372
-0.0759419 -0.40624 0.450929
-0.175379 0.102255 0.218851
-0.0492575 -0.058374 -0.452944
-0.2017 -0.461282 -0.0558699
0.204124 -0.138098 0.142308
-0.139376 0.106102 0.234972
0.0904802 0.415103 -0.0205605
-0.117548 0.106901 0.239147
0.0840816 0.387075 -0.0149956
-0.106901 0.103555 0.246344
-0.0957559 0.0999105 0.253215
-0.290139 -0.351761 0.262377
-0.0808553 0.101896 0.249522
0.143335 -0.487161 0.0536774
-0.117556 -0.488434 -0.104324
-0.0514879 0.095671 0.255079
-0.294891 -0.328871 0.268565
0.107518 0.37964 -0.0645671
0.107576 0.394928 -0.0699377
-0.0797815 -0.43918 0.40696
-0.0335281 0.0855945 0.264688
-0.193628 0.230841 -0.243636
0.0826619 0.347513 0.0318082
-0.0140117 0.074015 0.271592
-0.241536 0.0317333 0.237501
-0.339371 -0.161383 0.213988
-0.252496 -0.00242218 -0.289134
0.105865 -0.0595885 0.277606
-0.253857 0.0259605 -0.291722
-0.262724 0.0362937 -0.289067
-0.00254383 0.071515 0.269455
-0.325108 -0.066469 0.0766379
-0.266974 0.0530755 -0.27683
0.0294024 -0.37986 -0.234467
-0.311064 -0.06186 0.0766272
-0.274423 0.0853255 -0.27129
-0.0287368 0.236339 -0.424761
0.362726 0.45443 -0.325407
-0.212302 0.0863375 0.202194
-0.165538 -0.38274 0.449557
-0.261331 0.140112 -0.287462
-0.255769 0.152399 -0.291153
0.205467 0.247306 -0.327604
-0.190113 0.0971495 0.212988
-0.162434 0.101214 0.230094
-0.248325 0.178186 -0.297213
-0.129591 0.104225 0.242674
-0.249913 0.192269 -0.295988
-0.0851245 -0.33417 -0.274962
-0.252489 0.218181 -0.29315
-0.249082 0.226013 -0.285455
0.0747984 0.2188 -0.309108
-0.0609749 0.0915945 0.263281
-0.0472185 0.088584 0.264595
-0.0631287 0.234591 -0.451659
0.108857 -0.0289301 0.216248
0.0320191 0.419163 -0.0764785
0.0506138 -0.459504 -0.0241783
0.104195 -0.0152226 0.212323
-0.287907 -0.162997 0.299161
-0.192957 -0.302125 0.448144
-0.0472271 0.072652 -0.473486
-0.0281504 -0.459363 0.0591774
-0.0708731 -0.432313 0.417406
0.138549 0.294162 -0.287477
-0.319034 -0.0640395 0.0874326
-0.3052 -0.060217 0.0886481
-0.311511 -0.449713 -0.245574
-0.309644 -0.472621 -0.256229
0.101626 0.352431 -0.339763
0.0296886 0.246321 -0.293039
-0.198359 -0.480148 -0.10408
-0.296542 -0.360753 0.251781
-0.35682 -0.272518 0.181799
-0.18557 0.0933125 0.224654
-0.300078 -0.454532 0.168005
0.185972 0.249389 -0.31278
-0.175647 0.094401 0.234113
-0.0183031 0.35346 -0.136812
-0.150674 0.101722 0.239674
-0.140116 0.101644 0.245346
-0.311296 -0.483734 -0.0582741
-0.0097107 0.343205 -0.134862
-0.119357 0.100841 0.250189
-0.358079 -0.142204 0.184015
-0.0100349 0.054568 -0.449816
-0.00748876 0.0439967 -0.440035
-0.21938 -0.325419 0.351796
-0.0690305 0.260142 -0.192115
-0.0935317 0.022492 -0.478089
-0.0748926 0.094578 0.261095
-0.0788849 -0.196488 0.406365
-0.285251 -0.04787 0.255151
-0.0279915 0.077023 0.273487
-0.0209331 0.0685325 0.282011
-0.308424 -0.23588 0.269414
0.0554686 0.319498 0.000110209
-0.0735521 -0.420172 -0.302747
-0.00653785 0.0659435 0.278777
0.115384 0.358329 -0.338401
-0.289906 -0.0467223 0.245436
-0.331329 -0.069271 0.0874884
-0.314753 -0.062635 0.0990617
-0.286246 -0.0362346 0.237669
0.138695 0.364847 -0.33112
-0.00168326 0.11288 -0.161004
-0.103098 -0.338581 -0.252986
-0.210038 0.080962 0.212589
-0.198163 0.0861695 0.221927
0.0748192 0.366106 -0.00353677
-0.00740735 -0.320264 -0.273505
-0.0140206 0.331439 -0.138259
-0.163165 0.0956535 0.245166
-0.0898329 -0.105491 0.397029
-0.131969 0.098055 0.253369
0.0294116 -0.458429 0.0272053
-0.0717109 -0.487488 -0.214563
0.163555 -0.424152 0.0750288
0.0975691 0.362651 0.0384029
-0.108135 0.0971065 0.257195
-0.00138996 -0.35017 0.455296
0.0882464 0.361229 0.0311997
-0.23729 -0.434433 0.277297
-0.0967278 0.093316 0.263339
-0.0938782 0.163707 -0.197988
-0.0846515 0.090036 0.26814
-0.0708852 0.086823 0.271601
-0.0422232 0.0806485 0.274
-0.260787 0.0437718 -0.278834
0.106724 -0.190795 0.325914
0.125862 -0.47667 0.191082
-0.344038 0.050517 -0.384136
-0.270947 0.076183 -0.266696
-0.34218 -0.076296 0.0876745
0.244627 0.384585 -0.400422
-0.272507 0.105535 -0.274695
-0.266441 0.118374 -0.273869
-0.325747 -0.066435 0.0962224
-0.252833 0.146908 -0.278508
-0.186007 0.209457 -0.238635
0.160418 0.367328 -0.321655
-0.100552 -0.480352 -0.137472
0.139879 0.25534 -0.373487
-0.347656 -0.439185 -0.0745682
-0.355027 -0.452123 -0.0715373
0.0513348 -0.492011 -0.255212
0.0978015 0.481389 -0.0352298
-0.246696 0.212837 -0.284894
-0.156303 -0.389735 0.450885
-0.211051 0.0765095 0.225588
0.140203 0.301843 -0.375831
-0.202488 0.0801585 0.236334
-0.189309 0.0873675 0.236168
-0.161871 0.088054 0.259806
-0.214615 -0.362658 0.40658
-0.147327 0.095305 0.25461
-0.296349 0.210651 -0.406236
-0.120398 0.094095 0.261129
-0.0563538 0.083867 0.273387
-0.199026 0.259735 -0.441791
-0.311899 -0.457211 -0.235289
0.0822673 0.057021 0.0556045
-0.0130415 0.0602975 0.289697
-0.258244 -0.196574 0.338039
-0.27672 0.224003 -0.414313
-0.141006 -0.144061 0.397717
0.030569 -0.460461 -0.0403189
-0.339305 -0.131735 0.210088
-0.268794 -0.292476 0.316659
0.169648 0.368216 -0.318598
-0.278913 -0.302542 0.298921
0.00129938 0.0814875 0.252388
0.094409 -0.282975 -0.110551
0.0958267 -0.270357 -0.116549
0.116925 -0.402303 0.256931
-0.246087 -0.0643025 0.320282
-0.238976 -0.071361 0.331706
-0.276567 -0.184562 0.321925
-0.13763 -0.287978 0.491895
-0.337266 -0.0722145 0.0994586
0.0489361 0.315927 -0.00758342
0.188601 0.366162 -0.310361
-0.0295486 0.27942 -0.131128
-0.071974 -0.140551 0.402526
-0.213454 0.0720425 0.237805
-0.177957 0.0866895 0.250425
-0.206415 -0.408505 -0.272341
-0.194089 -0.414186 -0.274498
-0.321121 -0.334243 0.234765
0.100014 -0.392126 -0.10717
0.0663795 0.376099 -0.0382949
-0.108206 0.0901035 0.26761
-0.0957784 0.0861995 0.273276
0.0452986 0.324208 0.00121757
-0.0822947 0.0822655 0.278527
-0.0080712 -0.401212 0.426778
-0.321529 -0.318094 0.233487
-0.0327587 -0.073897 0.386115
-0.0408392 -0.0637595 0.383879
-0.0659777 0.077618 0.283526
-0.14776 -0.482529 0.190779
-0.113027 -0.482415 -0.166099
0.0353731 0.319412 -0.00924752
-0.0374917 0.0711675 0.284913
-0.0268501 0.0622195 0.292742
-0.0192 0.0556065 0.298059
-0.285169 -0.44817 -0.157874
-0.368794 -0.10959 0.0489347
-0.306953 -0.463418 -0.123729
-0.122156 -0.203129 -0.437499
-0.299964 -0.474171 -0.127367
-0.246646 0.0237576 -0.28256
-0.105922 -0.463542 0.0860614
-0.261319 0.0505285 -0.267852
-0.268318 0.063561 -0.269026
-0.0651268 -0.389192 -0.255847
-0.117661 -0.461156 0.0825012
-0.298203 -0.405744 0.194024
-0.22826 0.0866305 0.144586
0.125128 -0.35627 0.27686
0.0040636 0.0464251 0.298462
0.17019 -0.418259 -0.0843556
-0.0282442 -0.48768 0.145699
-0.253122 -0.217685 -0.34603
-0.246714 0.15863 -0.283797
-0.220223 0.0710985 0.216028
-0.0211019 0.269497 -0.128523
-0.0186139 0.259403 -0.136691
-0.239714 0.185226 -0.289977
-0.243298 0.199245 -0.286782
-0.181452 -0.398142 -0.237885
0.0850747 -0.481666 0.215625
-0.24399 0.232609 -0.277531
-0.287022 0.230994 -0.379357
-0.205833 0.073557 0.246665
-0.194438 0.079436 0.248921
-0.176319 -0.443285 -0.296968
-0.17229 0.079851 0.265388
0.0357135 0.386095 -0.0871535
-0.133228 0.090474 0.264983
0.0483645 0.305478 -0.0387651
-0.119748 0.086441 0.271819
-0.107103 0.082692 0.27743
-0.08128 0.0735375 0.289451
-0.310271 -0.463894 -0.225788
-0.0529947 0.0695075 0.291085
-0.342668 -0.419809 -0.00537048
0.139122 -0.175184 -0.118305
-0.0312926 0.197922 -0.214491
-0.0436374 0.199901 -0.210829
-0.0386409 0.188346 -0.212116
-0.172623 0.246383 -0.238306
0.132454 -0.177682 -0.127074
-0.273336 -0.244754 -0.0707874
-0.174963 -0.413204 -0.253647
0.183548 0.240286 -0.341432
-0.186196 0.07582 0.261523
-0.160593 0.0805275 0.270304
0.11933 -0.118516 -0.272604
0.12491 -0.108017 -0.264055
-0.14713 0.0841765 0.270009
-0.130866 0.0815695 0.276571
0.00423065 -0.442708 0.348787
-0.105776 0.0760475 0.285618
-0.094876 0.078445 0.283275
-0.0673909 0.067639 0.295225
-0.0409813 0.0620675 0.297217
-0.266479 -0.205196 0.330891
-0.000309202 0.244125 -0.161435
-0.0567651 -0.365021 0.478927
0.0532996 -0.458812 -0.0105932
0.121752 -0.0401298 -0.142414
-0.0293897 -0.189819 0.401756
-0.183916 0.224318 -0.239889
0.11647 0.370534 -0.0132614
-0.133279 -0.469779 0.32245
-0.305416 -0.2237 0.275912
-0.144931 -0.468511 0.315659
0.293488 0.325018 -0.296583
-0.143918 -0.464954 0.328804
0.0401401 0.185024 -0.338111
-0.355443 -0.466523 -0.0686855
0.0801279 0.403361 -0.112503
0.0772492 0.430706 -0.0375062
-0.202063 0.0665875 0.260192
0.0770674 0.447293 -0.0333825
-0.0472955 -0.334386 0.487118
-0.117234 0.0786105 0.281771
-0.291489 -0.471379 0.200355
-0.293163 -0.404617 0.204862
-0.0778193 -0.330579 -0.286718
-0.0965345 0.0695405 0.293846
-0.0805678 0.064219 0.299747
0.0632509 0.455739 -0.0397667
-0.0555178 0.0606815 0.301672
-0.0298543 0.054758 0.302778
-0.00793336 0.31969 -0.0706462
-0.0182889 0.0488542 0.306218
-0.0356732 -0.0688815 -0.4505
0.0492413 0.353082 -0.0372471
0.0371121 0.07645 -0.103721
0.296317 0.338149 -0.293812
-0.102462 -0.0062356 -0.449963
-0.341555 -0.196306 -0.056277
0.359941 0.45287 -0.336987
-0.189709 0.066879 0.269688
-0.178882 0.0708875 0.272732
-0.234906 0.0313926 0.250979
-0.253416 0.0394178 -0.269486
-0.166719 0.073597 0.276532
-0.153943 0.075106 0.279522
-0.140194 0.075184 0.282813
-0.126284 0.073296 0.286997
-0.26867 0.085636 -0.260147
-0.270552 0.096526 -0.26615
-0.11261 0.0710385 0.291006
-0.258042 0.121657 -0.261621
-0.01525 0.156499 -0.212202
-0.258285 0.132656 -0.273332
-0.248868 0.142423 -0.265548
-0.0682155 0.0597455 0.30392
-0.238452 0.165062 -0.276791
-0.203789 -0.487051 -0.140223
-0.0305302 0.0463261 0.312865
-0.232545 0.177017 -0.280795
-0.0370321 -0.052336 -0.446246
-0.236588 0.206743 -0.27723
-0.280639 -0.314059 -0.0462397
-0.273915 -0.328689 -0.0499734
-0.283091 -0.234695 -0.0691426
-0.239673 0.243409 -0.274009
-0.241008 0.255298 -0.281757
-0.0349382 0.209854 -0.209455
-0.196342 -0.053811 0.353908
-0.237825 -0.287007 -0.224099
0.0802386 -0.138719 0.352901
0.1126 -0.000361031 -0.124598
-0.26546 -0.30605 -0.0580341
0.128936 -0.147898 -0.160394
-0.309135 -0.452859 -0.226472
-0.261451 -0.325214 -0.179112
0.175769 -0.457194 -0.135163
0.171494 -0.462709 -0.146603
0.127593 -0.16177 -0.152222
0.0693302 -0.138939 0.361211
0.0864763 0.484059 -0.0329079
0.095245 0.311249 -0.390629
0.00273342 0.0562955 0.287042
0.00809313 0.064629 0.272598
-0.19638 0.0576015 0.274294
-0.134339 0.0673475 0.292899
-0.121485 0.065515 0.296365
0.0142607 0.101432 -0.128696
-0.107613 0.062859 0.300434
0.211874 -0.211048 -0.0812072
-0.159802 -0.34576 0.475604
-0.0435576 0.0532895 0.308029
-0.0170087 0.0395731 0.315851
0.0810307 -0.375651 -0.0933076
-0.202785 0.0463379 0.281573
-0.225476 -0.0466779 0.32938
-0.236036 -0.0562115 0.325766
-0.184735 0.061656 0.279478
-0.173074 0.0652895 0.28371
-0.147455 0.0681535 0.290267
-0.12914 0.0607105 0.300876
-0.19508 0.071284 -0.133626
-0.318878 -0.0673025 0.0434401
0.127355 -0.152123 -0.254499
-0.312876 -0.213159 0.27398
-0.0925588 0.0592555 0.30481
-0.291705 -0.397444 0.213935
0.080173 0.394525 -0.0282778
0.0880709 0.401459 -0.0189643
-0.0774693 0.0549385 0.30923
-0.0603288 0.051115 0.312345
-0.0447244 0.0431921 0.318297
0.0652894 0.439593 -0.0447357
-0.0337022 -0.483851 -0.118038
-0.279515 -0.397952 0.233512
-0.289315 -0.391777 0.22477
-0.0167181 0.0279684 0.325525
0.00427556 0.373116 -0.114401
-0.098852 -0.487389 -0.0879058
-0.328349 -0.234186 0.249069
-0.130635 -0.482252 -0.155754
0.176864 -0.428562 -0.0927704
-0.332638 -0.201708 0.248696
0.116218 -0.479993 -0.0484951
-0.0985078 0.257262 -0.220774
-0.335026 -0.213575 0.243529
-0.328214 -0.212758 0.253934
0.0720288 0.3888 -0.0385292
0.0895999 0.344472 -0.334158
-0.329499 -0.189635 0.255164
0.120502 0.356147 -0.329369
-0.19121 0.052029 0.286328
-0.140484 0.0604295 0.299935
-0.118025 0.0573655 0.305441
-0.103785 0.053756 0.309927
-0.22082 0.113716 -0.481576
-0.0890698 0.0496975 0.314242
-0.323392 -0.144677 0.249903
0.1059 -0.255707 0.317691
-0.0741409 0.0450229 0.318504
-0.0592177 0.0389315 0.323122
-0.0447572 0.0317977 0.327806
-0.111499 -0.188599 0.404357
-0.221213 0.0383065 -0.144881
-0.0306095 0.0360336 0.32265
-0.298566 -0.301212 0.267844
-0.179295 -0.43128 -0.287728
-0.0114035 -0.124702 0.395486
0.22014 -0.152642 -0.0646338
0.0471978 -0.320509 0.353002
0.130013 0.357276 -0.324449
-0.100932 -0.07022 0.386319
-0.245833 0.0343167 -0.259529
-0.192714 -0.457869 -0.31288
-0.260311 0.0597685 -0.257045
0.153617 0.360131 -0.316115
-0.265157 0.073222 -0.257675
-0.0515506 -0.43883 0.401681
0.0413385 -0.492727 -0.263286
-0.179436 0.0561735 0.290824
-0.16715 0.0591705 0.294874
-0.153985 0.060427 0.297873
-0.130443 0.0521005 0.309546
-0.100059 0.0442059 0.318691
-0.251918 0.131864 -0.260955
-0.00939619 -0.475312 0.128354
-0.0198098 0.342486 -0.142568
-0.230477 0.169852 -0.26928
-0.0861046 0.0399471 0.322608
-0.225306 0.182758 -0.271122
-0.232119 0.192202 -0.280608
-0.0310204 0.0243677 0.331395
-0.240829 0.22085 -0.276636
0.0448903 -0.334776 0.346772
-0.233922 0.230823 -0.271228
-0.0188984 0.0160221 0.333881
-0.0105824 0.0061861 0.337554
-0.234688 0.27151 -0.351456
-0.0859472 -0.489239 -0.113824
-0.229673 0.274856 -0.340988
-0.305878 -0.456113 -0.215863
-0.304463 -0.464678 -0.207259
0.16465 0.361361 -0.313221
-0.305284 -0.443103 -0.222374
0.176002 0.363595 -0.311452
0.183453 0.355575 -0.303344
-0.245819 0.264658 -0.35612
-0.25641 0.256893 -0.365787
-0.0778607 0.100162 -0.076176
-0.233859 -0.0429491 0.319446
-0.160335 -0.487595 -0.190122
-0.146422 0.0520855 0.307736
-0.257674 -0.210891 0.338454
-0.268348 -0.309869 0.314886
-0.226263 0.0441296 0.254094
-0.138706 0.0426039 0.317347
-0.114599 0.0480858 0.314667
-0.02608 -0.28317 0.476677
-0.292119 -0.0662305 0.262217
-0.0961629 0.0345688 0.326651
-0.072867 0.0341251 0.327161
0.358623 0.347612 -0.32173
-0.309816 -0.202745 0.27847
-0.317943 -0.201697 0.271318
-0.316534 -0.326122 0.245247
-0.0590846 0.026846 0.332079
0.127042 -0.386499 -0.0839682
-0.0212941 0.007243 0.340625
-0.288212 -0.410995 0.213792
-0.318131 -0.366612 -0.0115923
-0.352041 -0.461603 -0.0789432
-0.0218064 0.320699 -0.139245
-0.294058 -0.376711 0.239305
-0.00766302 0.0915895 -0.0596684
-0.324269 -0.256425 0.2464
-0.185747 0.0463442 0.297691
-0.173603 0.0496037 0.30191
-0.181589 -0.487608 -0.170171
-0.160479 0.0514815 0.305336
-0.153167 0.0426297 0.315323
-0.0366491 0.303282 -0.128846
-0.124144 0.0411908 0.320047
-0.323817 -0.223815 0.257449
-0.331637 -0.254353 0.234173
-0.329116 -0.246214 0.244473
-0.335424 -0.239028 0.237143
-0.109903 0.038173 0.323347
-0.332328 -0.168384 0.242849
-0.210246 0.26722 -0.418946
-0.0842152 0.0311824 0.329407
-0.0447029 0.0195505 0.336546
-0.0313629 0.0128019 0.339447
-0.153782 -0.479596 -0.0872006
0.0802528 -0.190821 0.350676
-0.0471714 0.31736 -0.251333
-0.0676062 0.292944 -0.335531
0.0487147 0.459206 -0.0654948
0.196972 -0.1286 0.157862
0.158636 -0.0747595 0.110736
0.0640988 -0.330355 -0.145953
-0.260778 0.084352 -0.24922
-0.202364 0.030596 0.300319
-0.263306 0.097532 -0.254267
-0.191275 0.0359669 0.303734
-0.254221 0.110816 -0.250195
-0.248664 0.124879 -0.251962
-0.145291 0.0327613 0.324745
-0.131458 0.0327211 0.326392
-0.11834 0.0313676 0.32836
-0.24422 0.154347 -0.271159
-0.105057 0.0281089 0.33116
-0.0912065 0.0246297 0.334124
-0.0748804 0.0219149 0.336067
-0.0587958 0.0141558 0.341181
-0.043974 0.00616585 0.346367
-0.228257 0.21694 -0.271173
0.00289625 0.200739 -0.24565
-0.210216 0.283085 -0.325296
-0.195431 0.28813 -0.322074
0.317637 0.450101 -0.362677
-0.232523 0.255517 -0.27054
-0.224579 0.266872 -0.268708
0.122149 -0.237916 0.30509
-0.0892879 -0.483417 -0.187574
-0.27345 -0.213859 0.322793
0.275638 0.418613 -0.343622
0.00531612 0.130246 -0.433846
-0.237454 -0.428495 -0.304772
-0.230956 -0.436231 -0.309499
-0.185832 0.0303994 0.311994
-0.179942 0.0392303 0.308057
-0.167204 0.0413417 0.312494
-0.159678 0.032173 0.322749
-0.300382 -0.443107 -0.210688
-0.240152 0.0352823 -0.0367294
-0.0165049 0.293127 -0.0998454
-0.037589 0.29008 -0.134833
-0.0121733 0.297332 -0.0873158
-0.113642 0.0214389 0.335779
-0.17145 -0.318175 0.473347
-0.106099 -0.480946 0.106739
-0.100531 0.0175263 0.338927
-0.072189 0.00820715 0.346033
-0.232932 -0.0300475 0.313112
-0.224044 -0.0329803 0.322396
-0.0587421 0.00181533 0.350279
-0.286342 0.221869 -0.404422
-0.264228 -0.219961 0.330024
0.150247 -0.492312 -0.0720677
-0.204528 -0.334251 -0.222398
0.0691053 -0.365299 0.311803
-0.261964 -0.460757 -0.310084
-0.178901 0.292412 -0.31776
-0.325715 -0.0728725 0.0330977
-0.290594 -0.0766125 0.271843
-0.151409 0.0223938 0.331539
-0.310951 -0.189107 0.278055
-0.124661 0.0246875 0.332933
-0.0791878 -0.362426 -0.238333
-0.299493 -0.367839 0.243692
0.1038 -0.0928125 0.300721
-0.308575 -0.357089 0.242685
-0.0865 0.0135182 0.342289
-0.315821 -0.276794 0.246223
-0.324281 -0.267569 0.239883
0.0790366 -0.48028 0.153268
-0.16841 0.293874 -0.30896
-0.0805399 0.29331 -0.291797
-0.141026 -0.487436 -0.201455
-0.0881156 0.29352 -0.279479
-0.331719 -0.178165 0.249518
-0.286583 -0.417838 0.226943
-0.16343 0.295105 -0.317957
-0.187907 -0.328037 0.458365
-0.00668671 0.0785435 0.2622
0.0385595 0.334323 -0.00558391
-0.336849 -0.115671 0.207496
-0.187154 0.0207181 0.318681
-0.252928 0.155509 -0.468859
-0.174765 0.0289227 0.319054
-0.164718 0.0203502 0.329823
0.365133 0.367245 -0.285479
0.371111 0.386407 -0.314902
-0.187328 -0.156176 -0.434577
-0.178316 -0.165523 -0.435399
0.0310558 0.199048 -0.291227
-0.136317 0.0214177 0.334237
-0.250578 0.0566955 -0.246842
-0.256119 0.0707025 -0.247539
0.0066647 -0.461091 -0.0317106
0.0567969 -0.363694 0.318849
-0.00399651 0.09023 0.242931
-0.109927 0.0107058 0.343624
-0.0968626 0.00641525 0.347186
0.0739517 -0.379122 0.303462
-0.366155 -0.322929 0.108035
-0.048783 -0.00424739 0.353756
-0.244221 0.13671 -0.253978
